1327,2018-11-05,2,3,13,22,23,30,27,"2,3,30",,3,3,2,1,3,0,0,2.00,115034500,6.00,11503800,298.00,250100,13371.00,5800,194287.00,1000
1326,2018-11-01,2,3,9,12,30,41,21,,,3,3,3,1,1,0,1,2.00,238587500,14.00,5340300,370.00,218200,16046.00,5300,239516.00,1000
1325,2018-10-29,8,18,23,26,33,38,34,8,,2,4,1,1,2,2,0,0.00,0,8.00,8549000,320.00,230800,14327.00,5400,207614.00,1000
1324,2018-10-25,1,7,8,17,25,42,11,,25,4,2,3,1,1,0,1,3.00,168286300,10.00,7446100,376.00,213800,17682.00,4800,246469.00,1000
1323,2018-10-22,5,6,10,24,29,40,26,,,2,4,3,0,2,1,0,0.00,0,5.00,13773400,252.00,295100,13424.00,5800,205184.00,1000
1322,2018-10-18,2,3,13,28,32,37,7,,,3,3,2,1,1,2,0,1.00,200000000,6.00,11355900,197.00,373500,10662.00,7200,174193.00,1000
1321,2018-10-15,10,24,31,40,41,43,33,,,3,3,1,0,1,2,2,2.00,127197300,2.00,38160400,149.00,553100,8502.00,10200,140450.00,1000
1320,2018-10-11,4,6,12,16,17,34,28,,,1,5,2,3,0,1,0,2.00,227401800,8.00,9086600,275.00,285400,14280.00,5800,223907.00,1000
1319,2018-10-08,9,10,19,21,28,30,43,19,,3,3,2,1,3,0,0,0.00,0,2.00,31876300,284.00,242400,11520.00,6300,173918.00,1000
1318,2018-10-04,2,3,7,14,19,41,34,19,,4,2,3,2,0,0,1,2.00,242181400,4.00,18698700,295.00,273800,13591.00,6200,216022.00,1000
1317,2018-10-01,6,10,13,19,32,43,22,6,,3,3,2,2,0,1,1,0.00,0,11.00,6410700,182.00,418400,9855.00,8100,160730.00,1000
1316,2018-09-27,6,16,26,35,36,39,14,,,2,4,1,1,1,3,0,3.00,92137600,8.00,9344300,403.00,200300,11715.00,7200,167824.00,1000
1315,2018-09-24,3,8,23,30,32,40,31,3,,2,4,2,0,2,2,0,1.00,200000000,4.00,17043400,190.00,387500,9841.00,7900,168580.00,1000
